project_name,district,region,beds,baths,price,psf,sqft,mmr,score_1000,scored_at,tenure,built_year,floor_level,facing,mrt_info,total_units,first_seen,last_seen,times_seen,last_price_change,price_trend,lowest_price,drop_from_peak_pct,status,url
NoMa,D14,Balestier / Geylang (D12-14),2,1,999999,1628.66,614.0,1510.4,545,2026-06-07,Freehold,2024,,,8 min (640 m) from CC8 Dakota MRT Station,,2026-06-07,2026-06-07,1,,new,999999,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-noma-500111823
Urban Vista,D16,East Coast (D15-16),2,1,999999,1602.56,624.0,1522.4,641,2026-06-07,99-year Leasehold,2016,,,5 min (390 m) from EW4 Tanah Merah MRT Station,,2026-06-07,2026-06-07,1,,new,999999,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-urban-vista-60107459
Twin VEW,D05,City & South West (D01-08),2,1,999999,1754.38,570.0,1533.2,719,2026-06-07,99-year Leasehold,2021,,,18 min (1.49 km) from JE7 Pandan Reservoir MRT Station,,2026-06-07,2026-06-07,1,,new,999999,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-twin-vew-23386514
Rezi 24,D14,Balestier / Geylang (D12-14),2,1,999888,2065.88,484.0,1481.9,317,2026-06-07,Freehold,2022,,,7 min (610 m) from EW9 Aljunied MRT Station,,2026-06-07,2026-06-07,1,,new,999888,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-rezi-24-500101830
Treasure at Tampines,D18,Changi / Pasir Ris (D17-18),2,1,999000,1687.5,592.0,1504.8,499,2026-06-07,99-year Leasehold,2023,,,13 min (1.12 km) from EW3 Simei MRT Station,,2026-06-07,2026-06-07,1,,new,999000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-treasure-at-tampines-500072726
Kingsford Waterbay,D19,Serangoon / Thomson (D19-20),2,1,999000,1573.23,635.0,1512.6,563,2026-06-07,99-year Leasehold,2018,,,14 min (1.15 km) from SE4 Kangkar LRT Station,,2026-06-07,2026-06-07,1,,new,999000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-kingsford-waterbay-500121287
80 Chay Yan Street,D03,City & South West (D01-08),3,2,999000,1054.91,947.0,1494.5,414,2026-06-07,99-year Leasehold,1967,,,10 min (800 m) from TE16 Havelock MRT Station,,2026-06-07,2026-06-07,1,,new,999000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-80-chay-yan-street-24548016
55 Tiong Bahru Road,D03,City & South West (D01-08),3,2,999000,919.04,1087.0,1512.0,558,2026-06-07,99-year Leasehold,1967,,,6 min (450 m) from TE16 Havelock MRT Station,,2026-06-07,2026-06-07,1,,new,999000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-55-tiong-bahru-road-60156650
55 Tiong Bahru Road,D03,City & South West (D01-08),3,2,999000,919.04,1087.0,1512.0,558,2026-06-07,99-year Leasehold,1967,,,6 min (450 m) from TE16 Havelock MRT Station,,2026-06-07,2026-06-07,1,,new,999000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-55-tiong-bahru-road-500134234
Harbour View Gardens,D05,City & South West (D01-08),2,1,999000,1752.63,570.0,1546.4,799,2026-06-07,Freehold,2021,,,8 min (660 m) from CC25 Haw Par Villa MRT Station,,2026-06-07,2026-06-07,1,,new,999000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-harbour-view-gardens-60134201
Watercolours,D18,Changi / Pasir Ris (D17-18),2,2,995000,1265.9,786.0,1521.0,630,2026-06-07,99-year Leasehold,2016,,,,,2026-06-07,2026-06-07,1,,new,995000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-watercolours-500116115
Watercolours,D18,Changi / Pasir Ris (D17-18),2,2,995000,1265.9,786.0,1521.0,630,2026-06-07,99-year Leasehold,2016,,,,,2026-06-07,2026-06-07,1,,new,995000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-watercolours-500136430
The Alps Residences,D18,Changi / Pasir Ris (D17-18),2,1,988888,1435.25,689.0,1519.0,614,2026-06-07,99-year Leasehold,2019,,,,,2026-06-07,2026-06-07,1,,new,988888,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-the-alps-residences-500042673
The Quinn,D19,Serangoon / Thomson (D19-20),2,1,988000,1764.29,560.0,1527.9,682,2026-06-07,Freehold,2016,,,8 min (700 m) from NE11 Woodleigh MRT Station,,2026-06-07,2026-06-07,1,,new,988000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-the-quinn-500075993
Viva Vista,D05,City & South West (D01-08),2,1,988000,1874.76,527.0,1485.2,341,2026-06-07,Freehold,2014,,,10 min (800 m) from CC25 Haw Par Villa MRT Station,,2026-06-07,2026-06-07,1,,new,988000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-viva-vista-500072123
Casa Aerata,D14,Balestier / Geylang (D12-14),2,1,980000,1625.21,603.0,1535.5,734,2026-06-07,Freehold,2014,,,8 min (710 m) from EW9 Aljunied MRT Station,,2026-06-07,2026-06-07,1,,new,980000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-casa-aerata-11528695
Urban Vista,D16,East Coast (D15-16),2,1,980000,1625.21,603.0,1520.4,626,2026-06-07,99-year Leasehold,2016,,,5 min (390 m) from EW4 Tanah Merah MRT Station,,2026-06-07,2026-06-07,1,,new,980000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-urban-vista-25388878
The Alps Residences,D18,Changi / Pasir Ris (D17-18),2,1,976491,1417.26,689.0,1519.7,620,2026-06-07,99-year Leasehold,2019,,,,,2026-06-07,2026-06-07,1,,new,976491,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-the-alps-residences-500046533
Vacanza @ East,D14,Balestier / Geylang (D12-14),2,1,965000,1723.21,560.0,1531.1,705,2026-06-07,Freehold,2014,,,13 min (1.06 km) from EW6 Kembangan MRT Station,,2026-06-07,2026-06-07,1,,new,965000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-vacanza-east-500109843
Rezi 24,D14,Balestier / Geylang (D12-14),2,1,960000,1856.87,517.0,1500.8,465,2026-06-07,Freehold,2022,,,7 min (610 m) from EW9 Aljunied MRT Station,,2026-06-07,2026-06-07,1,,new,960000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-rezi-24-60013984
Prestige Loft,D15,East Coast (D15-16),2,1,960000,1821.63,527.0,1510.8,548,2026-06-07,Freehold,2013,,,8 min (640 m) from TE27 Marine Terrace MRT Station,,2026-06-07,2026-06-07,1,,new,960000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-prestige-loft-500019816
Sea Esta,D18,Changi / Pasir Ris (D17-18),2,1,960000,1486.07,646.0,1514.0,575,2026-06-07,99-year Leasehold,2016,,,,,2026-06-07,2026-06-07,1,,new,960000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-sea-esta-25623932
Urban Vista,D16,East Coast (D15-16),2,1,958000,1744.99,549.0,1507.4,520,2026-06-07,99-year Leasehold,2016,,,5 min (390 m) from EW4 Tanah Merah MRT Station,,2026-06-07,2026-06-07,1,,new,958000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-urban-vista-25167679
Treasure at Tampines,D18,Changi / Pasir Ris (D17-18),2,1,955000,1613.18,592.0,1507.0,517,2026-06-07,99-year Leasehold,2023,,,13 min (1.12 km) from EW3 Simei MRT Station,,2026-06-07,2026-06-07,1,,new,955000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-treasure-at-tampines-500056825
La Brisa,D14,Balestier / Geylang (D12-14),2,1,950000,1837.52,517.0,1488.7,367,2026-06-07,Freehold,2014,,,8 min (670 m) from CC8 Dakota MRT Station,,2026-06-07,2026-06-07,1,,new,950000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-la-brisa-60187550
La Brisa,D14,Balestier / Geylang (D12-14),2,1,950000,1837.52,517.0,1488.7,367,2026-06-07,Freehold,2014,,,8 min (670 m) from CC8 Dakota MRT Station,,2026-06-07,2026-06-07,1,,new,950000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-la-brisa-60097650
D'Weave,D14,Balestier / Geylang (D12-14),2,1,950000,1877.47,506.0,1514.2,576,2026-06-07,Freehold,2015,,,6 min (520 m) from EW8 Paya Lebar MRT Station,,2026-06-07,2026-06-07,1,,new,950000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-d-weave-25638341
Urban Vista,D16,East Coast (D15-16),2,1,950000,1730.42,549.0,1508.6,530,2026-06-07,99-year Leasehold,2016,,,5 min (390 m) from EW4 Tanah Merah MRT Station,,2026-06-07,2026-06-07,1,,new,950000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-urban-vista-25474885
Urban Vista,D16,East Coast (D15-16),2,1,950000,1604.73,592.0,1519.2,616,2026-06-07,99-year Leasehold,2016,,,5 min (390 m) from EW4 Tanah Merah MRT Station,,2026-06-07,2026-06-07,1,,new,950000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-urban-vista-500125451
Urban Vista,D16,East Coast (D15-16),2,1,950000,1730.42,549.0,1508.6,530,2026-06-07,99-year Leasehold,2016,,,5 min (390 m) from EW4 Tanah Merah MRT Station,,2026-06-07,2026-06-07,1,,new,950000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-urban-vista-500163651
Treasure at Tampines,D18,Changi / Pasir Ris (D17-18),2,1,950000,1635.11,581.0,1506.4,511,2026-06-07,99-year Leasehold,2023,,,13 min (1.12 km) from EW3 Simei MRT Station,,2026-06-07,2026-06-07,1,,new,950000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-treasure-at-tampines-500158163
Melville Park,D18,Changi / Pasir Ris (D17-18),2,2,950000,1014.96,936.0,1513.2,568,2026-06-07,99-year Leasehold,1996,,,12 min (1.04 km) from DT34 Upper Changi MRT Station,,2026-06-07,2026-06-07,1,,new,950000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-melville-park-500046515
The Florence Residences,D19,Serangoon / Thomson (D19-20),2,1,950000,1802.66,527.0,1540.6,766,2026-06-07,99-year Leasehold,2023,,,11 min (910 m) from CR8 Hougang MRT Station,,2026-06-07,2026-06-07,1,,new,950000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-the-florence-residences-60040961
iSuites @ Palm,D19,Serangoon / Thomson (D19-20),2,1,950000,1496.06,635.0,1500.5,463,2026-06-07,999-year Leasehold,2013,,,13 min (1.06 km) from NE13 Kovan MRT Station,,2026-06-07,2026-06-07,1,,new,950000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-isuites-palm-25312713
eCO,D16,East Coast (D15-16),2,1,949888,1547.05,614.0,1525.1,662,2026-06-07,99-year Leasehold,2017,,,9 min (790 m) from EW4 Tanah Merah MRT Station,,2026-06-07,2026-06-07,1,,new,949888,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-eco-500145173
Urban Vista,D16,East Coast (D15-16),2,1,948000,1692.86,560.0,1511.7,556,2026-06-07,99-year Leasehold,2016,,,5 min (390 m) from EW4 Tanah Merah MRT Station,,2026-06-07,2026-06-07,1,,new,948000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-urban-vista-500009536
Sims Edge,D14,Balestier / Geylang (D12-14),2,1,938000,1853.75,506.0,1516.0,591,2026-06-07,Freehold,2016,,,8 min (700 m) from EW9 Aljunied MRT Station,,2026-06-07,2026-06-07,1,,new,938000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-sims-edge-500040337
Sixteen35 Residences,D14,Balestier / Geylang (D12-14),2,2,938000,1743.49,538.0,1518.1,607,2026-06-07,99-year Leasehold,2021,,,8 min (670 m) from EW8 Paya Lebar MRT Station,,2026-06-07,2026-06-07,1,,new,938000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-sixteen35-residences-500132343
Sixteen35 Residences,D14,Balestier / Geylang (D12-14),2,2,938000,1743.49,538.0,1518.1,607,2026-06-07,99-year Leasehold,2021,,,8 min (670 m) from EW8 Paya Lebar MRT Station,,2026-06-07,2026-06-07,1,,new,938000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-sixteen35-residences-500055838
Sixteen35 Residences,D14,Balestier / Geylang (D12-14),2,2,938000,1743.49,538.0,1518.1,607,2026-06-07,99-year Leasehold,2021,,,8 min (670 m) from EW8 Paya Lebar MRT Station,,2026-06-07,2026-06-07,1,,new,938000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-sixteen35-residences-500073704
eCO,D16,East Coast (D15-16),2,1,938000,1477.17,635.0,1531.3,706,2026-06-07,99-year Leasehold,2017,,,9 min (790 m) from EW4 Tanah Merah MRT Station,,2026-06-07,2026-06-07,1,,new,938000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-eco-60020197
The Lenox,D14,Balestier / Geylang (D12-14),2,1,928000,1567.57,592.0,1511.7,555,2026-06-07,Freehold,2012,,,5 min (430 m) from EW6 Kembangan MRT Station,,2026-06-07,2026-06-07,1,,new,928000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-the-lenox-25583852
Kingsford Waterbay,D19,Serangoon / Thomson (D19-20),2,1,928000,1461.42,635.0,1524.9,660,2026-06-07,99-year Leasehold,2018,,,14 min (1.15 km) from SE4 Kangkar LRT Station,,2026-06-07,2026-06-07,1,,new,928000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-kingsford-waterbay-500082709
eCO,D16,East Coast (D15-16),2,1,920888,1555.55,592.0,1521.4,633,2026-06-07,99-year Leasehold,2017,,,9 min (790 m) from EW4 Tanah Merah MRT Station,,2026-06-07,2026-06-07,1,,new,920888,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-eco-60107771
Melville Park,D18,Changi / Pasir Ris (D17-18),2,2,920000,982.91,936.0,1515.7,589,2026-06-07,99-year Leasehold,1996,,,12 min (1.04 km) from DT34 Upper Changi MRT Station,,2026-06-07,2026-06-07,1,,new,920000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-melville-park-500118023
Whistler Grand,D05,City & South West (D01-08),2,1,910000,1798.42,506.0,1536.0,737,2026-06-07,99-year Leasehold,2022,,,17 min (1.43 km) from JE7 Pandan Reservoir MRT Station,,2026-06-07,2026-06-07,1,,new,910000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-whistler-grand-25571081
Viento,D14,Balestier / Geylang (D12-14),2,1,900000,1707.78,527.0,1523.2,647,2026-06-07,Freehold,2015,,,9 min (760 m) from CC8 Dakota MRT Station,,2026-06-07,2026-06-07,1,,new,900000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-viento-25420041
28 Imperial Residences,D14,Balestier / Geylang (D12-14),3,,900000,1672.86,538.0,1526.5,672,2026-06-07,Freehold,2016,,,9 min (760 m) from EW9 Aljunied MRT Station,,2026-06-07,2026-06-07,1,,new,900000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-28-imperial-residences-500025846
Casa Cambio,D19,Serangoon / Thomson (D19-20),2,1,900000,1818.18,495.0,1509.2,535,2026-06-07,Freehold,2015,,,9 min (710 m) from NE12 Serangoon MRT Station,,2026-06-07,2026-06-07,1,,new,900000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-casa-cambio-500157208
Vacanza @ East,D14,Balestier / Geylang (D12-14),2,1,888000,1585.71,560.0,1545.5,794,2026-06-07,Freehold,2014,,,13 min (1.06 km) from EW6 Kembangan MRT Station,,2026-06-07,2026-06-07,1,,new,888000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-vacanza-east-500132079
Casa Cambio,D19,Serangoon / Thomson (D19-20),2,1,888000,1793.94,495.0,1511.5,554,2026-06-07,Freehold,2015,,,9 min (710 m) from NE12 Serangoon MRT Station,,2026-06-07,2026-06-07,1,,new,888000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-casa-cambio-500066332
Kembangan Suites,D14,Balestier / Geylang (D12-14),2,1,880000,1777.78,495.0,1520.1,623,2026-06-07,Freehold,2011,,,1 min (100 m) from EW6 Kembangan MRT Station,,2026-06-07,2026-06-07,1,,new,880000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-kembangan-suites-8854865
Residences @ Jansen,D19,Serangoon / Thomson (D19-20),2,1,880000,1433.22,614.0,1497.6,439,2026-06-07,999-year Leasehold,2008,,,16 min (1.34 km) from NE13 Kovan MRT Station,,2026-06-07,2026-06-07,1,,new,880000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-residences-jansen-25213445
Rezi 24,D14,Balestier / Geylang (D12-14),2,1,850000,1717.17,495.0,1514.1,576,2026-06-07,Freehold,2022,,,7 min (610 m) from EW9 Aljunied MRT Station,,2026-06-07,2026-06-07,1,,new,850000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-rezi-24-500111987
Hougang Green,D19,Serangoon / Thomson (D19-20),2,2,840000,1099.48,764.0,1526.9,675,2026-06-07,99-year Leasehold,1998,,,11 min (950 m) from SW8 Renjong LRT Station,,2026-06-07,2026-06-07,1,,new,840000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-hougang-green-500131458
Avant Residences,D14,Balestier / Geylang (D12-14),2,1,825000,1565.46,527.0,1551.1,823,2026-06-07,99-year Leasehold,2014,,,4 min (360 m) from EW9 Aljunied MRT Station,,2026-06-07,2026-06-07,1,,new,825000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-avant-residences-500164284
#1 Suites (One Suites),D14,Balestier / Geylang (D12-14),2,2,800000,1376.94,581.0,1541.9,774,2026-06-07,Freehold,2015,,,7 min (540 m) from EW9 Aljunied MRT Station,,2026-06-07,2026-06-07,1,,new,800000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-1-suites-one-suites-500140106
Prime Residence,D14,Balestier / Geylang (D12-14),2,1,800000,1518.03,527.0,1541.7,772,2026-06-07,Freehold,2014,,,8 min (630 m) from EW9 Aljunied MRT Station,,2026-06-07,2026-06-07,1,,new,800000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-prime-residence-7124438
Avant Residences,D14,Balestier / Geylang (D12-14),2,1,799000,1516.13,527.0,1556.6,848,2026-06-07,99-year Leasehold,2014,,,4 min (360 m) from EW9 Aljunied MRT Station,,2026-06-07,2026-06-07,1,,new,799000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-avant-residences-25299478
Avant Residences,D14,Balestier / Geylang (D12-14),2,1,799000,1516.13,527.0,1556.6,848,2026-06-07,99-year Leasehold,2014,,,4 min (360 m) from EW9 Aljunied MRT Station,,2026-06-07,2026-06-07,1,,new,799000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-avant-residences-25586320
#1 Loft,D14,Balestier / Geylang (D12-14),2,2,780000,1270.36,614.0,1526.0,668,2026-06-07,Freehold,2015,,,5 min (440 m) from EW9 Aljunied MRT Station,,2026-06-07,2026-06-07,1,,new,780000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-1-loft-24813982
Edenz Loft,D14,Balestier / Geylang (D12-14),2,1,750000,1785.71,420.0,1487.1,355,2026-06-07,Freehold,2015,,,9 min (760 m) from EW9 Aljunied MRT Station,,2026-06-07,2026-06-07,1,,new,750000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-edenz-loft-500118772
The Octet,D14,Balestier / Geylang (D12-14),2,1,730000,1508.26,484.0,1541.7,773,2026-06-07,Freehold,2017,,,6 min (530 m) from EW9 Aljunied MRT Station,,2026-06-07,2026-06-07,1,,new,730000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-the-octet-500160179
Vela Bay,D15,East Coast (D15-16),1,1,0,,,,,,99-year Leasehold,2034,,,1 min (100 m) from TE29 Bayshore MRT Station,,2026-06-07,2026-06-07,1,,new,,,active,https://www.propertyguru.com.sg/listing/project/for-sale-vela-bay-60244243#1259
MEYER BLUE,D15,East Coast (D15-16),2,2,0,,,,,,Freehold,2028,,,7 min (570 m) from TE24 Katong Park MRT Station,,2026-06-07,2026-06-07,1,,new,,,active,https://www.propertyguru.com.sg/listing/project/for-sale-meyer-blue-25304753#728
PARKTOWN Residence,D18,Changi / Pasir Ris (D17-18),1,1,0,,,,,,99-year Leasehold,2028,,,9 min (720 m) from CR6 Tampines North MRT Station,,2026-06-07,2026-06-07,1,,new,,,active,https://www.propertyguru.com.sg/listing/project/for-sale-parktown-residence-25473135#868
Hudson Place Residences,D03,City & South West (D01-08),2,2,0,,,,,,99-year Leasehold,2029,,,,,2026-06-07,2026-06-07,1,,new,,,active,https://www.propertyguru.com.sg/listing/project/for-sale-hudson-place-residences-60245971#1278
Zyon Grand,D03,City & South West (D01-08),1,1,0,,,,,,99-year Leasehold,2030,,,2 min (180 m) from TE16 Havelock MRT Station,,2026-06-07,2026-06-07,1,,new,,,active,https://www.propertyguru.com.sg/listing/project/for-sale-zyon-grand-60228863#1177
Promenade Peak,D03,City & South West (D01-08),1,2,0,,,,,,99-year Leasehold,2031,,,5 min (410 m) from TE15 Great World MRT Station,,2026-06-07,2026-06-07,1,,new,,,active,https://www.propertyguru.com.sg/listing/project/for-sale-promenade-peak-60145985#1104
Botanique at Bartley,D19,Serangoon / Thomson (D19-20),2,2,1488888,2065.03,721.0,1531.0,704,2026-06-07,L99,2019,,,5 min (410 m) from CC12 Bartley MRT Station,,2026-06-02,2026-06-06,5,,new,1488888,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-botanique-at-bartley-500082966
Waterfront Isle,,,3,3,2100000,,1292.0,,,,L99,,,,,,2026-06-05,2026-06-05,2,,new,2100000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-waterfront-isle-500043467
Waterfront Key,D16,East Coast (D15-16),2,2,1699999,1857.92,915.0,1526.7,673,2026-06-07,99-year Leasehold,2012,,,4 min (350 m) from DT30 Bedok Reservoir MRT Station,,2026-06-05,2026-06-05,1,,new,1699999,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-waterfront-key-500115922
Waterfront Key,D16,East Coast (D15-16),2,2,1620000,1905.88,850.0,1522.8,644,2026-06-07,99-year Leasehold,2012,,,4 min (350 m) from DT30 Bedok Reservoir MRT Station,,2026-06-05,2026-06-05,1,,new,1620000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-waterfront-key-60075937
Waterfront Key,D16,East Coast (D15-16),2,2,1478000,1738.82,850.0,1536.3,740,2026-06-07,99-year Leasehold,2012,,,4 min (350 m) from DT30 Bedok Reservoir MRT Station,,2026-06-05,2026-06-05,1,,new,1478000,0.0,active,https://www.propertyguru.com.sg/listing/for-sale-waterfront-key-500097457
